ENSMUSG00002075119	0	0	0
ENSMUSG00000101687	0	0	0
ENSMUSG00000055214	1275	12	1285
ENSMUSG00000078184	21	0	21
ENSMUSG00000104363	4	0	4
ENSMUSG00000103277	2	2	0
ENSMUSG00000104157	40	1	39
ENSMUSG00000102446	0	0	0
ENSMUSG00000104248	0	0	0
ENSMUSG00000103471	0	0	0
ENSMUSG00000087875	0	0	0
ENSMUSG00000033007	35	10	45
ENSMUSG00000070695	195	0	208
ENSMUSG00000025909	154	2	152
ENSMUSG00002076179	0	0	0
ENSMUSG00000102033	0	0	0
ENSMUSG00000102647	0	0	0
ENSMUSG00000086235	0	0	0
ENSMUSG00000102253	0	0	0
ENSMUSG00002074990	0	0	0
ENSMUSG00000094429	0	0	0
ENSMUSG00000103884	0	0	0
ENSMUSG00000084353	0	0	0
ENSMUSG00000103933	0	0	0
ENSMUSG00002075967	0	0	0
ENSMUSG00000086195	0	0	0
ENSMUSG00000104504	0	0	0
ENSMUSG00000066693	0	0	0
ENSMUSG00000102316	0	0	0
ENSMUSG00000103819	0	0	0
ENSMUSG00000102871	0	0	0
ENSMUSG00000101571	0	0	0
ENSMUSG00000104428	0	0	0
ENSMUSG00000102272	0	0	0
ENSMUSG00000065625	0	0	0
ENSMUSG00000103411	0	0	0
ENSMUSG00000061024	257	4	899
ENSMUSG00000102030	11	11	0
ENSMUSG00000025911	116	5	182
ENSMUSG00000081441	0	0	0
ENSMUSG00000067879	589	3	730
ENSMUSG00000099827	0	0	0
ENSMUSG00000057335	3469	13	3851
ENSMUSG00000103634	0	0	0
ENSMUSG00000104154	105	0	105
ENSMUSG00000065573	0	0	0
ENSMUSG00002076271	0	0	0
ENSMUSG00000025912	153	0	153
ENSMUSG00000045210	1257	3	1582
ENSMUSG00000041763	1492	31	1923
ENSMUSG00000026504	882	518	467
ENSMUSG00000103367	0	11	0
ENSMUSG00000103584	0	0	0
ENSMUSG00002076339	0	0	0
ENSMUSG00000102475	0	0	0
ENSMUSG00000047343	10	8	2
ENSMUSG00000102211	1	0	1
ENSMUSG00000090106	0	0	0
ENSMUSG00000103251	1	0	1
ENSMUSG00000091844	2	0	2
ENSMUSG00000026483	171	1	191
ENSMUSG00000082528	0	0	0
ENSMUSG00000082012	0	0	0
ENSMUSG00000101763	0	0	0
ENSMUSG00000098611	0	0	0
ENSMUSG00000100534	0	0	0
ENSMUSG00000102904	0	0	0
ENSMUSG00002076350	0	0	0
ENSMUSG00000019699	3844	45	3901
ENSMUSG00000104391	13	0	13
ENSMUSG00000102133	2	0	2
ENSMUSG00000102749	2	0	2
ENSMUSG00000103163	0	0	0
ENSMUSG00000103646	1	0	1
ENSMUSG00000102427	0	0	0
ENSMUSG00000063659	27117	107	27128
ENSMUSG00000026049	92	0	92
ENSMUSG00000103767	0	0	0
ENSMUSG00000043019	2010	7	2003
ENSMUSG00000101104	0	0	0
ENSMUSG00000015962	6	6	0
ENSMUSG00000032666	3727	4	4084
ENSMUSG00000084557	3	0	3
ENSMUSG00000100685	1	362	0
ENSMUSG00000102090	0	0	0
ENSMUSG00000103744	0	0	0
ENSMUSG00000015961	1973	4	1969
ENSMUSG00000089657	0	0	0
ENSMUSG00000102483	0	0	0
ENSMUSG00000014980	470	0	470
ENSMUSG00000026235	735	2	733
ENSMUSG00000099141	0	0	0
ENSMUSG00000032649	92	1	91
ENSMUSG00000101849	3	0	3
ENSMUSG00000101506	0	0	0
ENSMUSG00000065215	0	0	0
ENSMUSG00000026047	259	1	264
ENSMUSG00000080878	0	0	0
ENSMUSG00000091476	40	0	63
ENSMUSG00000104097	32	32	0
ENSMUSG00000119789	0	0	0
ENSMUSG00000102493	1	0	1
ENSMUSG00000004872	291	1	290
ENSMUSG00000118426	1	0	3
ENSMUSG00000041684	781	11	776
ENSMUSG00000032908	2302	49	2687
ENSMUSG00000099561	5	5	0
ENSMUSG00000102945	4	0	4
ENSMUSG00000026502	1154	5	1149
ENSMUSG00000103958	0	0	0
ENSMUSG00000104126	2	4	19
ENSMUSG00000026500	1	1425	736
ENSMUSG00000026048	1118	1	1117
ENSMUSG00000046828	1	0	1
ENSMUSG00000089703	0	0	0
ENSMUSG00000100966	0	0	0
ENSMUSG00000101567	0	0	0
ENSMUSG00000026245	1443	434	1443
ENSMUSG00000101798	1	1	0
ENSMUSG00000104018	26	0	26
ENSMUSG00000090486	2	0	2
ENSMUSG00000026482	1127	4	1123
ENSMUSG00000086145	0	0	0
ENSMUSG00000080950	2	0	2
ENSMUSG00000099868	0	0	0
ENSMUSG00000055547	0	0	0
ENSMUSG00000012187	1	0	1
ENSMUSG00000008475	2737	3	2734
ENSMUSG00000100562	0	0	1
ENSMUSG00000056870	88	1	87
ENSMUSG00000102319	0	0	0
ENSMUSG00000089877	0	0	0
ENSMUSG00000101701	0	0	0
ENSMUSG00000103071	0	0	0
ENSMUSG00000100434	0	0	0
ENSMUSG00000100013	0	0	0
ENSMUSG00000101251	0	0	0
ENSMUSG00000101937	0	0	0
ENSMUSG00000039630	18991	823	20168
ENSMUSG00000104279	25	0	25
ENSMUSG00002075531	0	0	0
ENSMUSG00000064954	0	0	0
ENSMUSG00000026495	491	5	516
ENSMUSG00000032883	4965	3	4967
ENSMUSG00000026480	152	13	139
ENSMUSG00000026494	2979	10	3444
ENSMUSG00000064967	0	0	0
ENSMUSG00000102922	0	0	0
ENSMUSG00000025915	253	2	251
ENSMUSG00000079470	314	0	314
ENSMUSG00000099377	3	0	4
ENSMUSG00000099706	0	0	0
ENSMUSG00000047330	25	0	25
ENSMUSG00000101324	1	0	1
ENSMUSG00000072978	1	0	1
ENSMUSG00000046334	1	0	1
ENSMUSG00002075801	0	0	0
ENSMUSG00000050711	5830	11	5819
ENSMUSG00000099562	0	0	0
ENSMUSG00000077782	0	0	0
ENSMUSG00000055067	911	8	903
ENSMUSG00000054702	59	0	59
ENSMUSG00000096474	5	0	5
ENSMUSG00000102235	3	0	3
ENSMUSG00000026492	537	0	542
ENSMUSG00000082395	2	2	0
ENSMUSG00000038949	4201	28	4178
ENSMUSG00000026043	1656	1	1825
ENSMUSG00000046101	33	46	36
ENSMUSG00002074901	0	0	0
ENSMUSG00000093178	0	0	0
ENSMUSG00000099032	5	0	7
ENSMUSG00000104025	0	2	0
ENSMUSG00000038936	3081	3	3078
ENSMUSG00000042772	3793	10	3783
ENSMUSG00000100394	3	0	3
ENSMUSG00000103840	0	0	0
ENSMUSG00000087236	3	1	2
ENSMUSG00000100702	0	0	0
ENSMUSG00000026042	445	0	445
ENSMUSG00000104476	0	0	0
ENSMUSG00000073643	543	16	542
ENSMUSG00000104497	0	0	0
ENSMUSG00000025916	1	0	1
ENSMUSG00000087199	0	0	0
ENSMUSG00000026248	795	2	808
ENSMUSG00000119658	1	0	1
ENSMUSG00000026249	3891	5	3886
ENSMUSG00000042751	5662	9	5653
ENSMUSG00000067106	14	0	14
ENSMUSG00000099969	3	3	0
ENSMUSG00000100397	0	0	0
ENSMUSG00000099753	0	0	0
ENSMUSG00000118883	0	0	0
ENSMUSG00000102518	0	0	0
ENSMUSG00000043230	7	0	7
ENSMUSG00000103404	0	0	0
ENSMUSG00000026491	2180	0	2265
ENSMUSG00000025917	2226	2	2250
ENSMUSG00000104418	0	0	0
ENSMUSG00000026479	123	3	120
ENSMUSG00000004364	4007	23	3984
ENSMUSG00000103076	11	0	11
ENSMUSG00000103525	5	0	5
ENSMUSG00000090637	0	0	0
ENSMUSG00000026478	2580	1	2579
ENSMUSG00000110100	0	0	0
ENSMUSG00000103818	4	0	4
ENSMUSG00000079138	1	1	0
ENSMUSG00000042708	135	1	134
ENSMUSG00000064435	6	0	6
ENSMUSG00000103543	13	1	12
ENSMUSG00000041144	376	0	385
ENSMUSG00000119743	0	0	0
ENSMUSG00000042699	4446	5	4441
ENSMUSG00000101262	0	0	0
ENSMUSG00000042684	132	0	132
ENSMUSG00000099858	6	0	6
ENSMUSG00000101337	34	21	17
ENSMUSG00000025986	2493	10	2487
ENSMUSG00000100213	90	1	89
ENSMUSG00000103129	0	0	0
ENSMUSG00000100160	1	0	1
ENSMUSG00000101921	0	0	0
ENSMUSG00000101447	0	0	0
ENSMUSG00000081185	1	0	1
ENSMUSG00000103246	0	0	0
ENSMUSG00000098876	0	0	0
ENSMUSG00000100530	0	0	0
ENSMUSG00000104067	0	0	0
ENSMUSG00000100033	2	0	2
ENSMUSG00002075213	0	0	0
ENSMUSG00002076633	0	0	0
ENSMUSG00000101996	0	0	0
ENSMUSG00000096973	0	0	0
ENSMUSG00000064943	0	0	0
ENSMUSG00000100866	0	0	0
ENSMUSG00000101721	0	0	0
ENSMUSG00000099376	0	0	0
ENSMUSG00000097883	0	0	0
ENSMUSG00002076043	0	0	0
ENSMUSG00000099698	0	0	0
ENSMUSG00000056763	1237	37	1226
ENSMUSG00000099454	0	0	0
ENSMUSG00000051616	0	0	0
ENSMUSG00000099627	0	0	0
ENSMUSG00000099577	0	0	0
ENSMUSG00000099882	0	0	0
ENSMUSG00000101760	0	0	0
ENSMUSG00000102356	0	0	0
ENSMUSG00000099864	0	0	0
ENSMUSG00002075839	0	0	0
ENSMUSG00000100451	0	0	0
ENSMUSG00000099941	0	0	0
ENSMUSG00002075589	0	0	0
ENSMUSG00000100816	0	0	0
ENSMUSG00000042671	36439	95	38385
ENSMUSG00000100945	1	2042	0
ENSMUSG00000102404	9	0	9
ENSMUSG00000026109	2946	20	2926
ENSMUSG00000026475	319	3	458
ENSMUSG00000100671	0	0	0
ENSMUSG00002075527	0	0	0
ENSMUSG00000101242	5	5	0
ENSMUSG00000099924	20	1	19
ENSMUSG00000099625	4	0	4
ENSMUSG00000045954	250	3	310
ENSMUSG00000099741	3	0	3
ENSMUSG00000066800	145	0	148
ENSMUSG00000067851	3801	6	3795
ENSMUSG00002076532	1	1	0
ENSMUSG00000102556	1	0	1
ENSMUSG00000038608	1695	3	1692
ENSMUSG00000042501	4	0	4
ENSMUSG00000103810	0	0	0
ENSMUSG00000083422	0	0	0
ENSMUSG00000119312	0	0	0
ENSMUSG00000042641	7	0	9
ENSMUSG00000081417	0	0	0
ENSMUSG00000103448	0	0	0
ENSMUSG00000103192	0	0	0
ENSMUSG00000104488	0	0	0
ENSMUSG00000100212	0	0	0
ENSMUSG00000102721	2	0	2
ENSMUSG00000100648	0	0	0
ENSMUSG00002076499	0	0	0
ENSMUSG00000099949	0	0	0
ENSMUSG00000099918	0	0	0
ENSMUSG00000026107	165	1	165
ENSMUSG00000103424	0	0	0
ENSMUSG00000104029	0	0	0
ENSMUSG00000101986	0	0	0
ENSMUSG00000087008	1	0	1
ENSMUSG00000066797	0	2	3
ENSMUSG00000048960	3432	6	3426
ENSMUSG00002076439	0	0	0
ENSMUSG00000100031	0	0	0
ENSMUSG00000077318	0	0	0
ENSMUSG00000101827	0	0	0
ENSMUSG00000103494	0	0	0
ENSMUSG00000067158	41	1	41
ENSMUSG00000079465	27	3	31
ENSMUSG00002075966	0	0	0
ENSMUSG00000101880	0	0	0
ENSMUSG00000101433	0	0	0
ENSMUSG00000056708	1262	10	1253
ENSMUSG00000026471	169	0	169
ENSMUSG00000057715	569	1	568
ENSMUSG00000026470	2908	5	2903
ENSMUSG00000103825	0	0	0
ENSMUSG00000099845	0	0	0
ENSMUSG00000103561	0	0	0
ENSMUSG00000101610	0	0	0
ENSMUSG00000104181	9	0	9
ENSMUSG00000118923	0	0	0
ENSMUSG00000098555	0	0	0
ENSMUSG00000097628	0	0	0
ENSMUSG00000098163	0	0	0
ENSMUSG00000033722	474	1	478
ENSMUSG00000103670	2	7	0
ENSMUSG00000026150	5401	7	5948
ENSMUSG00000101450	33	0	33
ENSMUSG00000026149	3	1	2
ENSMUSG00000114299	3	3	0
ENSMUSG00000099771	0	0	0
ENSMUSG00000102280	0	0	0
ENSMUSG00000100744	0	1	0
ENSMUSG00002074851	0	0	0
ENSMUSG00000026469	3084	14	3070
ENSMUSG00002076398	0	0	0
ENSMUSG00000018417	953	3	1021
ENSMUSG00000101724	0	0	0
ENSMUSG00000100313	0	0	0
ENSMUSG00000100696	0	0	0
ENSMUSG00002075355	0	0	0
ENSMUSG00000072324	0	0	0
ENSMUSG00000026490	9920	54	10708
ENSMUSG00000033701	1644	4	1640
ENSMUSG00000102194	0	0	0
ENSMUSG00000103636	2	434	1
ENSMUSG00000026468	1	1	0
ENSMUSG00000103180	0	0	0
ENSMUSG00000062939	0	0	1
ENSMUSG00000101628	0	0	0
ENSMUSG00000078291	0	0	0
ENSMUSG00000033684	700	1	801
ENSMUSG00000102299	2	104	0
ENSMUSG00000102558	0	0	0
ENSMUSG00000016918	516	0	516
ENSMUSG00000033671	1887	3	1898
ENSMUSG00000103717	1	1	0
ENSMUSG00000103771	1	1	0
ENSMUSG00000026489	1610	387	1632
ENSMUSG00000025938	135	6	129
ENSMUSG00000026159	2670	7	3194
ENSMUSG00000104518	0	0	0
ENSMUSG00000069620	0	0	0
ENSMUSG00000113880	23	0	23
ENSMUSG00000113973	1	0	1
ENSMUSG00000113846	0	0	0
ENSMUSG00000113084	0	0	0
ENSMUSG00000042414	0	0	0
ENSMUSG00000113925	0	0	0
ENSMUSG00000114011	0	0	0
ENSMUSG00000113097	0	0	0
ENSMUSG00000101784	0	0	0
ENSMUSG00000038496	115	1	114
ENSMUSG00000100432	0	0	0
ENSMUSG00000100190	0	0	0
ENSMUSG00000113267	0	0	0
ENSMUSG00000104423	0	0	0
ENSMUSG00000101315	0	0	0
ENSMUSG00000099691	0	0	0
ENSMUSG00000026166	0	0	0
ENSMUSG00000101173	0	0	0
ENSMUSG00000053161	15	0	15
ENSMUSG00000101896	0	0	0
ENSMUSG00002075005	0	0	0
ENSMUSG00000010609	725	5	972
ENSMUSG00000026163	13015	19	22309
ENSMUSG00000079140	11	11	0
ENSMUSG00000104374	12	0	12
ENSMUSG00000104219	0	0	0
ENSMUSG00000038855	2265	46	2321
ENSMUSG00002076780	0	0	0
ENSMUSG00000104388	3	0	3
ENSMUSG00000077736	0	0	0
ENSMUSG00000103123	0	0	0
ENSMUSG00000103772	0	0	0
ENSMUSG00000053963	576	0	581
ENSMUSG00000104210	0	0	0
ENSMUSG00000045658	418	1	417
ENSMUSG00000102750	0	0	0
ENSMUSG00000101934	0	0	0
ENSMUSG00000098851	0	0	0
ENSMUSG00000015484	85	0	85
ENSMUSG00000048402	202	4	203
ENSMUSG00000098273	0	0	0
ENSMUSG00000097408	8	0	8
ENSMUSG00000096939	0	0	0
ENSMUSG00000100767	0	0	0
ENSMUSG00000037035	381	1	408
ENSMUSG00000036766	23054	25	23932
ENSMUSG00000104396	2	0	2
ENSMUSG00000102481	2	0	2
ENSMUSG00000005886	3312	7	3307
ENSMUSG00000093254	0	903	0
ENSMUSG00000004451	1025	0	1025
ENSMUSG00000101437	0	0	0
ENSMUSG00000103506	5	0	5
ENSMUSG00000103495	1	0	1
ENSMUSG00002076346	0	0	0
ENSMUSG00000102639	0	0	0
ENSMUSG00000098923	322	6	430
ENSMUSG00000104170	0	0	0
ENSMUSG00000087782	0	0	0
ENSMUSG00000101731	3	1	2
ENSMUSG00000103085	1	0	1
ENSMUSG00000084505	0	0	0
ENSMUSG00000102664	0	0	0
ENSMUSG00000101171	0	0	0
ENSMUSG00000026496	4341	5	4337
ENSMUSG00000025935	740	6	878
ENSMUSG00000025937	603	0	603
ENSMUSG00000102982	0	0	0
ENSMUSG00000067813	2	0	2
ENSMUSG00000077368	0	0	0
ENSMUSG00000097711	0	0	0
ENSMUSG00000102166	0	0	0
ENSMUSG00002075174	0	0	0
ENSMUSG00000104209	0	0	0
ENSMUSG00000026219	4050	9	5026
ENSMUSG00000103505	0	0	0
ENSMUSG00000104503	2	0	2
ENSMUSG00000073633	77	5	74
ENSMUSG00000026220	290	17	317
ENSMUSG00000118590	0	0	0
ENSMUSG00000099693	0	0	0
ENSMUSG00000026104	303	2	301
ENSMUSG00000026383	279	0	279
ENSMUSG00000099569	1	1	0
ENSMUSG00000102687	0	0	0
ENSMUSG00000060743	8168	50	15406
ENSMUSG00000084558	0	0	0
ENSMUSG00000038806	892	2	890
ENSMUSG00000052477	0	0	2
ENSMUSG00000103979	3	3	0
ENSMUSG00000064281	1	0	1
ENSMUSG00002076475	0	0	0
ENSMUSG00000118640	0	0	0
ENSMUSG00000101279	0	0	0
ENSMUSG00000066652	0	0	0
ENSMUSG00000025932	185	2	183
ENSMUSG00002075819	0	0	0
ENSMUSG00000102588	0	0	0
ENSMUSG00000089844	1	1	0
ENSMUSG00000073631	0	0	0
ENSMUSG00000026520	452	3	1682
ENSMUSG00000025930	16	3	27
ENSMUSG00000103492	7	0	7
ENSMUSG00000081201	0	0	0
ENSMUSG00000038793	15	2	15
ENSMUSG00000082193	1	0	1
ENSMUSG00000090128	0	0	0
ENSMUSG00000026384	3512	5	3605
ENSMUSG00000091876	0	0	0
ENSMUSG00000103146	0	0	0
ENSMUSG00000100436	0	0	0
ENSMUSG00000090277	0	0	0
ENSMUSG00000100042	0	0	0
ENSMUSG00000036975	313	0	313
ENSMUSG00000032769	3	0	3
ENSMUSG00000088159	0	0	0
ENSMUSG00000073737	2	0	2
ENSMUSG00000092083	371	2	380
ENSMUSG00000102937	2	0	4
ENSMUSG00000104149	0	0	0
ENSMUSG00000088829	0	0	0
ENSMUSG00000026519	1004	4	1257
ENSMUSG00000085563	6	263	0
ENSMUSG00000103930	1	1	0
ENSMUSG00000036962	4	0	9
ENSMUSG00000092245	0	0	0
ENSMUSG00000026387	8	0	8
ENSMUSG00000038776	1238	0	1238
ENSMUSG00000050777	40	0	40
ENSMUSG00000103516	0	0	0
ENSMUSG00000102858	0	0	0
ENSMUSG00000038768	0	0	0
ENSMUSG00000104390	1	0	1
ENSMUSG00000026516	2166	1	2470
ENSMUSG00000103178	0	305	0
ENSMUSG00000062169	1162	1	1161
ENSMUSG00000026103	7565	25	7540
ENSMUSG00000099648	0	0	0
ENSMUSG00000065192	0	0	0
ENSMUSG00000002881	1599	6	1594
ENSMUSG00000100007	0	0	0
ENSMUSG00000058665	159	0	159
ENSMUSG00000101700	0	0	0
ENSMUSG00000104332	0	0	0
ENSMUSG00000043015	231	24	207
ENSMUSG00000103630	5	1	4
ENSMUSG00000038733	3812	24	4023
ENSMUSG00000003721	1457	10	1455
ENSMUSG00000104253	35	0	43
ENSMUSG00000054135	23	0	23
ENSMUSG00000081214	19	0	19
ENSMUSG00000103260	0	0	0
ENSMUSG00000041439	2131	10	2121
ENSMUSG00000100302	0	0	0
ENSMUSG00000100230	2	0	2
ENSMUSG00000026514	271	2	269
ENSMUSG00000102276	0	0	0
ENSMUSG00000089888	0	0	0
ENSMUSG00000089927	0	0	0
ENSMUSG00000026102	2257	16	2305
ENSMUSG00000041426	678	5	673
ENSMUSG00000089802	0	0	0
ENSMUSG00000026339	868	1	902
ENSMUSG00000085857	0	35	0
ENSMUSG00000083582	0	0	0
ENSMUSG00000050534	10	0	13
ENSMUSG00000081130	0	0	0
ENSMUSG00000043629	330	7	323
ENSMUSG00000026100	14	0	14
ENSMUSG00000001674	984	1	983
ENSMUSG00000102006	0	0	0
ENSMUSG00000102488	0	0	0
ENSMUSG00000083584	0	0	0
ENSMUSG00000100913	0	0	0
ENSMUSG00002076253	0	0	0
ENSMUSG00000099960	0	0	0
ENSMUSG00000089274	0	0	0
ENSMUSG00000103263	0	0	0
ENSMUSG00000089190	0	0	0
ENSMUSG00000099451	0	0	0
ENSMUSG00000104180	0	0	0
ENSMUSG00000100762	0	0	0
ENSMUSG00000100405	0	0	0
ENSMUSG00000100525	0	0	0
ENSMUSG00000101495	0	0	0
ENSMUSG00000036707	5075	20	5055
ENSMUSG00000026223	15291	17	15274
ENSMUSG00000026224	87	0	88
ENSMUSG00000099767	3	3	0
ENSMUSG00000049608	9	7	3
ENSMUSG00000036815	5678	15	5663
ENSMUSG00000102801	11	0	11
ENSMUSG00000102681	2	0	2
ENSMUSG00000077472	0	0	0
ENSMUSG00000104410	3	0	3
ENSMUSG00000102521	0	0	0
ENSMUSG00000104205	0	0	0
ENSMUSG00000102902	1	0	1
ENSMUSG00000101985	0	0	0
ENSMUSG00000101994	1	0	1
ENSMUSG00000102940	9	0	9
ENSMUSG00000103914	0	0	0
ENSMUSG00000065340	0	0	0
ENSMUSG00000101006	0	0	0
ENSMUSG00000102240	0	0	0
ENSMUSG00000025939	943	3	1025
ENSMUSG00000102457	6	85	7
ENSMUSG00000096141	12	0	12
ENSMUSG00000026094	2554	5	2550
ENSMUSG00000102405	0	0	0
ENSMUSG00000026341	3902	14	4654
ENSMUSG00000079658	2683	4	2707
ENSMUSG00000100959	1	0	1
ENSMUSG00000026342	507	3	504
ENSMUSG00000025940	1492	2	1490
ENSMUSG00000101015	0	0	0
ENSMUSG00000026343	0	647	0
ENSMUSG00000025779	6	0	6
ENSMUSG00000100093	0	0	0
ENSMUSG00000091020	1	0	1
ENSMUSG00000026344	265	4	908
ENSMUSG00000101640	1	78	0
ENSMUSG00000104133	0	0	0
ENSMUSG00000042686	1015	5	1087
ENSMUSG00000025777	3399	18	3381
ENSMUSG00000100272	0	0	0
ENSMUSG00000101589	0	0	0
ENSMUSG00000102048	0	0	0
ENSMUSG00000089534	0	0	0
ENSMUSG00000042807	1096	12	1128
ENSMUSG00000098443	0	0	0
ENSMUSG00000087949	0	0	0
ENSMUSG00000102868	1	0	1
ENSMUSG00000119657	0	0	0
ENSMUSG00000025776	48	0	53
ENSMUSG00000099895	1	1	0
ENSMUSG00000100554	1	1	0
ENSMUSG00000099473	0	0	0
ENSMUSG00000099591	0	10	0
ENSMUSG00000102001	0	0	0
ENSMUSG00000101717	3	0	3
ENSMUSG00000025983	23	3	21
ENSMUSG00000025774	0	0	0
ENSMUSG00000073735	0	0	0
ENSMUSG00000041303	947	0	948
ENSMUSG00000109809	0	0	0
ENSMUSG00000049690	176	1	175
ENSMUSG00000067773	1	0	1
ENSMUSG00000101685	0	0	0
ENSMUSG00000101306	0	0	0
ENSMUSG00000104519	1	0	1
ENSMUSG00000088800	0	0	0
ENSMUSG00000102723	1	0	1
ENSMUSG00000101644	0	0	0
ENSMUSG00000103824	0	0	0
ENSMUSG00000099433	0	0	0
ENSMUSG00000101385	0	0	0
ENSMUSG00000042596	1	1	0
ENSMUSG00000100720	1	0	1
ENSMUSG00000073678	1010	2	1009
ENSMUSG00000104136	1	0	2
ENSMUSG00000101130	1	0	1
ENSMUSG00000036155	3293	131	3334
ENSMUSG00000104039	1	0	1
ENSMUSG00000104378	0	0	0
ENSMUSG00000099471	12	1	11
ENSMUSG00000106307	0	0	0
ENSMUSG00002075922	0	0	0
ENSMUSG00000065687	0	0	0
ENSMUSG00000103390	0	0	0
ENSMUSG00000025927	1584	5	1757
ENSMUSG00000101117	0	0	0
ENSMUSG00000100204	1	0	1
ENSMUSG00002076883	0	0	0
ENSMUSG00000102597	0	0	0
ENSMUSG00000097260	0	0	0
ENSMUSG00000073482	1	0	1
ENSMUSG00000026347	2974	212	2934
ENSMUSG00000026348	1	14	0
ENSMUSG00000026510	2294	3	2295
ENSMUSG00000043760	0	0	0
ENSMUSG00000091806	0	0	0
ENSMUSG00000101853	0	0	0
ENSMUSG00000104095	0	0	0
ENSMUSG00000090142	0	0	0
ENSMUSG00000070175	0	0	0
ENSMUSG00000099906	31	0	31
ENSMUSG00000065559	0	0	0
ENSMUSG00000065480	0	0	0
ENSMUSG00000025929	0	0	1
ENSMUSG00000026349	3027	18	3137
ENSMUSG00000041872	2	0	2
ENSMUSG00000052331	457	0	543
ENSMUSG00000026234	9111	43	9702
ENSMUSG00000102503	0	0	0
ENSMUSG00000064837	0	0	0
ENSMUSG00002075552	0	0	0
ENSMUSG00000104627	0	0	0
ENSMUSG00000102642	1	0	1
ENSMUSG00002076827	0	0	0
ENSMUSG00000064823	0	0	0
ENSMUSG00000026509	2227	388	3439
ENSMUSG00000110510	0	0	0
ENSMUSG00000104415	96	3	93
ENSMUSG00000026237	33	1	32
ENSMUSG00000036574	0	0	0
ENSMUSG00000101328	0	0	0
ENSMUSG00000051590	99	0	100
ENSMUSG00000041859	195	0	195
ENSMUSG00000099714	0	0	0
ENSMUSG00000102121	0	0	0
ENSMUSG00000088858	0	0	0
ENSMUSG00000025982	11839	14	12097
ENSMUSG00000103030	0	0	0
ENSMUSG00000026238	14667	67	14611
ENSMUSG00000025931	8513	21	8795
ENSMUSG00000077314	0	0	0
ENSMUSG00000100929	17	0	17
ENSMUSG00000041809	47	0	59
ENSMUSG00000026239	2019	1	2018
ENSMUSG00000102927	1	1	0
ENSMUSG00000025981	512	1	646
ENSMUSG00000101122	16	0	16
ENSMUSG00000041779	69	6	63
ENSMUSG00000099971	0	0	0
ENSMUSG00000036104	2245	6	2473
ENSMUSG00000025933	397	1	396
ENSMUSG00000102633	0	0	0
ENSMUSG00000026240	838	2	836
ENSMUSG00002075077	0	0	0
ENSMUSG00000103609	0	0	0
ENSMUSG00000070565	1144	36	1154
ENSMUSG00000026241	224	0	224
ENSMUSG00000102326	1	0	1
ENSMUSG00000102391	0	0	0
ENSMUSG00000087632	1	0	1
ENSMUSG00000103808	1	0	1
ENSMUSG00000025980	6361	42	6380
ENSMUSG00000073676	1399	40	1420
ENSMUSG00000100736	0	0	0
ENSMUSG00000089670	0	0	0
ENSMUSG00000025934	26	0	27
ENSMUSG00000036086	113	4	162
ENSMUSG00000104164	3	0	3
